timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target
217,1.0,-2.5,-0.6350969,0.0178,50.0,55.077778,0.0,54.0,4957.0,4334.0,1.0,63.509693,70.0
218,1.0,-2.5,-0.6380188,0.0176,50.0,55.877777,0.0,87.0,5029.0,4334.0,1.0,63.80188,50.0
219,1.0,-2.5,-0.6317075,0.0176,50.0,55.622223,0.0,119.0,5006.0,4335.0,1.0,63.17075,30.0
220,1.0,-2.5,-0.6369212,0.0175,50.0,56.266666,0.0,154.0,5064.0,4334.0,1.0,63.692123,30.0
221,1.0,-2.5,-0.6354049,0.0176,50.0,55.344444,0.0,72.0,4981.0,4334.0,1.0,63.54049,70.0
222,1.0,-2.5,-0.62708354,0.0148,50.0,55.31111,0.0,41.0,4978.0,4334.0,1.0,62.70835,90.0
223,1.0,-2.5,-0.6322,0.0177,50.0,55.466667,0.0,90.0,4992.0,4336.0,1.0,63.22,70.0
224,1.0,-2.5,-0.63150483,0.0176,50.0,55.844444,0.0,85.0,5026.0,4334.0,1.0,63.150482,50.0
225,1.0,-2.5,-0.62956613,0.0176,50.0,55.355556,0.0,144.0,4982.0,4334.0,1.0,62.95661,50.0
226,1.0,-2.5,-0.6393234,0.0177,50.0,56.11111,0.0,129.0,5050.0,4335.0,1.0,63.932343,90.0
227,1.0,-2.5,-0.61130404,0.0091,50.0,52.455555,0.0,24.0,4721.0,4334.0,1.0,61.1304,50.0
228,1.0,-2.5,-0.6396655,0.0176,50.0,55.91111,0.0,72.0,5032.0,4334.0,1.0,63.96655,10.0
229,1.0,-2.5,-0.5992429,0.0065,50.0,50.766666,0.0,17.0,4569.0,4334.0,1.0,59.924294,50.0
230,1.0,-2.5,-0.6290378,0.0175,50.0,55.666668,0.0,55.0,5010.0,4335.0,1.0,62.90378,90.0
231,1.0,-2.5,-0.6375064,0.0175,50.0,56.122223,0.0,63.0,5051.0,4334.0,1.0,63.75064,90.0
232,1.0,-2.5,-0.61793184,0.0082,50.0,53.22222,0.0,22.0,4790.0,4335.0,1.0,61.793186,90.0
233,1.0,-2.5,-0.6373837,0.0176,50.0,55.922222,0.0,84.0,5033.0,4334.0,1.0,63.738373,90.0
234,1.0,-2.5,-0.638093,0.0175,50.0,55.91111,0.0,64.0,5032.0,4334.0,1.0,63.8093,50.0
235,1.0,-2.5,-0.6309132,0.0176,50.0,55.1,0.0,57.0,4959.0,4335.0,1.0,63.09132,30.0
236,1.0,-2.5,-0.63762736,0.0175,50.0,55.866665,0.0,75.0,5028.0,4334.0,1.0,63.762737,10.0
237,1.0,-2.5,-0.63556165,0.0179,50.0,55.077778,0.0,100.0,4957.0,4334.0,1.0,63.556164,10.0
238,1.0,-2.5,-0.6196556,0.0097,50.0,53.233334,0.0,26.0,4791.0,4335.0,1.0,61.96556,10.0
239,1.0,-2.5,-0.6217828,0.012,50.0,53.88889,0.0,33.0,4850.0,4334.0,1.0,62.17828,10.0
240,1.0,-2.5,-0.6401754,0.0175,50.0,56.211113,0.0,72.0,5059.0,4334.0,1.0,64.01754,70.0
241,1.0,-2.5,-0.6383036,0.0177,50.0,56.077778,0.0,78.0,5047.0,4335.0,1.0,63.830357,50.0
242,1.0,-2.5,-0.64147276,0.0177,50.0,56.466667,0.0,142.0,5082.0,4334.0,1.0,64.14728,50.0
243,1.0,-2.5,-0.63945764,0.0175,50.0,56.244446,0.0,127.0,5062.0,4334.0,1.0,63.945763,90.0
244,1.0,-2.5,-0.64584535,0.0175,50.0,56.866665,0.0,134.0,5118.0,4334.0,1.0,64.58453,90.0
245,1.0,-2.5,-0.6436078,0.0175,50.0,57.122223,0.0,137.0,5141.0,4334.0,1.0,64.36078,50.0
246,1.0,-2.5,-0.65223867,0.0177,50.0,58.066666,0.0,145.0,5226.0,4334.0,1.0,65.22387,10.0
247,1.0,-2.5,-0.6368025,0.0175,50.0,55.455555,0.0,125.0,4991.0,4334.0,1.0,63.68025,70.0
248,1.0,-2.5,-0.64030194,0.0175,50.0,55.822224,0.0,104.0,5024.0,4334.0,1.0,64.0302,50.0
249,1.0,-2.5,-0.63199186,0.0177,50.0,55.211113,0.0,75.0,4969.0,4334.0,1.0,63.19919,70.0
250,1.0,-2.5,-0.63567555,0.0176,50.0,55.788887,0.0,82.0,5021.0,4334.0,1.0,63.567554,50.0
251,1.0,-2.5,-0.6367094,0.0178,50.0,55.666668,0.0,70.0,5010.0,4334.0,1.0,63.670937,10.0
252,1.0,-2.5,-0.6233591,0.0088,50.0,53.766666,0.0,24.0,4839.0,4334.0,1.0,62.33591,50.0
253,1.0,-2.5,-0.6378707,0.0177,50.0,56.266666,0.0,81.0,5064.0,4334.0,1.0,63.787075,10.0
254,1.0,-2.5,-0.32925713,0.0029,50.0,11.577778,0.0,5.0,1042.0,4335.0,1.0,32.925713,10.0
255,1.0,-2.5,-0.3517799,0.003,50.0,14.788889,0.0,6.0,1331.0,4334.0,1.0,35.17799,30.0
256,1.0,-2.5,-0.6404,0.017,50.0,56.88889,0.0,48.0,5120.0,4334.0,1.0,64.04,90.0
257,1.0,-2.5,-0.64393204,0.0173,50.0,56.844444,0.0,49.0,5116.0,4334.0,1.0,64.3932,10.0
258,1.0,-2.5,-0.64641404,0.0175,50.0,57.6,0.0,85.0,5184.0,4334.0,1.0,64.6414,30.0
259,1.0,-2.5,-0.65178627,0.0175,50.0,58.166668,0.0,65.0,5235.0,4334.0,1.0,65.17863,90.0
260,1.0,-2.5,-0.6484205,0.0175,50.0,57.422222,0.0,81.0,5168.0,4334.0,1.0,64.84205,90.0
261,1.0,-2.5,-0.63470995,0.0176,50.0,55.922222,0.0,133.0,5033.0,4334.0,1.0,63.470993,30.0
262,1.0,-2.5,-0.63455236,0.0125,50.0,55.266666,0.0,35.0,4974.0,4334.0,1.0,63.45524,10.0
263,1.0,-2.5,-0.32997784,0.0029,50.0,10.966666,0.0,5.0,987.0,4334.0,1.0,32.997784,70.0
264,1.0,-2.5,-0.63091546,0.0175,50.0,56.244446,0.0,75.0,5062.0,4335.0,1.0,63.09155,70.0
265,1.0,-2.5,-0.36813352,0.004,50.0,16.977777,0.0,10.0,1528.0,4334.0,1.0,36.81335,10.0
266,1.0,-2.5,-0.6478201,0.0176,50.0,57.52222,0.0,76.0,5177.0,4334.0,1.0,64.78201,70.0
267,1.0,-2.5,-0.64686096,0.0102,50.0,55.444443,0.0,28.0,4990.0,4334.0,1.0,64.6861,50.0
268,1.0,-2.5,-0.6401307,0.0112,50.0,56.433334,0.0,31.0,5079.0,4334.0,1.0,64.01307,50.0
269,1.0,-2.5,-0.6500486,0.0174,50.0,57.844444,0.0,84.0,5206.0,4334.0,1.0,65.00486,70.0
270,1.0,-2.5,-0.643337,0.0118,50.0,56.966667,0.0,33.0,5127.0,4335.0,1.0,64.3337,30.0
271,1.0,-2.5,-0.65214276,0.0177,50.0,58.1,0.0,138.0,5229.0,4334.0,1.0,65.21428,30.0
272,1.0,-2.5,-0.65662146,0.0176,50.0,58.866665,0.0,106.0,5298.0,4335.0,1.0,65.66215,70.0
273,1.0,-2.5,-0.65289956,0.0167,50.0,57.833332,0.0,47.0,5205.0,4334.0,1.0,65.289955,50.0
274,1.0,-2.5,-0.4173017,0.0038,50.0,24.61111,0.0,9.0,2215.0,4335.0,1.0,41.73017,10.0
275,1.0,-2.5,-0.333334,0.0034,50.0,12.088889,0.0,7.0,1088.0,4335.0,1.0,33.3334,10.0
276,1.0,-2.5,-0.41620436,0.0046,50.0,23.944445,0.0,12.0,2155.0,4334.0,1.0,41.620438,50.0
277,1.0,-2.5,-0.42458314,0.0035,50.0,25.233334,0.0,8.0,2271.0,4334.0,1.0,42.458313,90.0
278,1.0,-2.5,-0.4298725,0.0033,50.0,27.566668,0.0,7.0,2481.0,4334.0,1.0,42.98725,10.0
279,1.0,-2.5,-0.44436795,0.0031,50.0,28.3,0.0,6.0,2547.0,4335.0,1.0,44.436794,90.0
280,1.0,-2.5,-0.52633506,0.0038,50.0,40.366665,0.0,9.0,3633.0,4335.0,1.0,52.633507,10.0
281,1.0,-1.8,-0.455625,0.0056,36.0,50.0,0.0,15.0,3600.0,3468.0,1.0,45.5625,70.0
282,1.0,-2.1,-0.4116032,0.0038,42.0,31.880953,0.0,9.0,2678.0,3988.0,1.0,41.16032,50.0
283,1.0,-2.1,-0.406185,0.004,42.0,30.380953,0.0,10.0,2552.0,3988.0,1.0,40.6185,10.0
284,1.0,-2.1,-0.33930287,0.0033,42.0,20.154762,0.0,7.0,1693.0,3988.0,1.0,33.930286,50.0
285,1.0,-2.1,-0.3397627,0.0035,42.0,20.452381,0.0,8.0,1718.0,3988.0,1.0,33.97627,70.0
286,1.0,-2.1,-0.38807157,0.0053,42.0,27.464285,0.0,14.0,2307.0,4047.0,1.0,38.807156,50.0
287,1.0,-1.85,-0.33296993,0.0038,37.0,26.202703,0.0,9.0,1939.0,3563.0,1.0,33.296993,50.0
288,1.0,-1.85,-0.3447628,0.0035,37.0,28.027027,0.0,8.0,2074.0,3564.0,1.0,34.47628,90.0
289,1.0,-1.85,-0.2982027,0.0033,37.0,19.81081,0.0,7.0,1466.0,3563.0,1.0,29.820269,30.0
290,1.0,-1.85,-0.31475526,0.0033,37.0,22.864864,0.0,7.0,1692.0,3564.0,1.0,31.475525,50.0
291,1.0,-2.4,-0.6565396,0.0138,48.0,60.155556,0.0,38.0,5414.0,4255.0,1.0,65.65396,30.0
292,1.0,-2.4,-0.3725846,0.0037,48.0,19.077778,0.0,9.0,1717.0,4254.0,1.0,37.25846,90.0
293,1.0,-2.4,-0.334633,0.003,48.0,13.688889,0.0,6.0,1232.0,4254.0,1.0,33.4633,50.0
294,1.0,-2.4,-0.37775624,0.0035,48.0,20.0,0.0,8.0,1800.0,4254.0,1.0,37.775623,50.0
295,1.0,-2.4,-0.3645405,0.003,48.0,18.177778,0.0,6.0,1636.0,4269.0,1.0,36.45405,90.0
296,1.0,-2.4,-0.5984518,0.0056,48.0,51.766666,0.0,15.0,4659.0,4334.0,1.0,59.84518,50.0
297,1.0,-2.4,-0.53711075,0.0043,48.0,42.97778,0.0,11.0,3868.0,4333.0,1.0,53.711075,30.0
298,1.0,-2.4,-0.58781224,0.006,48.0,50.455555,0.0,16.0,4541.0,4334.0,1.0,58.781223,30.0
299,1.0,-2.4,-0.4285738,0.0035,48.0,27.233334,0.0,8.0,2451.0,4334.0,1.0,42.85738,10.0
300,1.0,-2.4,-0.46284032,0.0044,48.0,32.077778,0.0,11.0,2887.0,4333.0,1.0,46.28403,90.0
301,1.0,-2.4,-0.62506956,0.0112,48.0,55.633335,0.0,31.0,5007.0,4333.0,1.0,62.506958,30.0
302,1.0,-2.4,-0.553933,0.0061,48.0,45.877777,0.0,16.0,4129.0,4333.0,1.0,55.393303,90.0
303,1.0,-2.4,-0.5680801,0.0057,48.0,47.055557,0.0,15.0,4235.0,4334.0,1.0,56.808014,90.0
304,1.0,-2.4,-0.4649244,0.005,48.0,32.377777,0.0,13.0,2914.0,4333.0,1.0,46.49244,30.0
305,1.0,-2.4,-0.4778725,0.0041,48.0,34.31111,0.0,10.0,3088.0,4334.0,1.0,47.78725,10.0
306,1.0,-2.4,-0.62821037,0.0105,48.0,56.155556,0.0,29.0,5054.0,4333.0,1.0,62.821037,10.0
307,1.0,-2.4,-0.6112499,0.0076,48.0,53.855556,0.0,20.0,4847.0,4333.0,1.0,61.124992,10.0
308,1.0,-2.4,-0.62766856,0.0133,48.0,56.1,0.0,37.0,5049.0,4333.0,1.0,62.766853,10.0
309,1.0,-2.4,-0.6378664,0.0175,48.0,57.38889,0.0,143.0,5165.0,4334.0,1.0,63.78664,10.0
310,1.0,-2.4,-0.6364585,0.0178,48.0,56.97778,0.0,121.0,5128.0,4334.0,1.0,63.64585,50.0
311,1.0,-2.4,-0.63550496,0.0176,48.0,57.444443,0.0,134.0,5170.0,4335.0,1.0,63.5505,10.0
312,1.0,-2.4,-0.6295239,0.0176,48.0,56.877777,0.0,80.0,5119.0,4333.0,1.0,62.95239,90.0
313,1.0,-2.4,-0.63584346,0.0176,48.0,57.166668,0.0,83.0,5145.0,4333.0,1.0,63.584343,30.0
314,1.0,-2.4,-0.6284241,0.0176,48.0,56.577778,0.0,67.0,5092.0,4334.0,1.0,62.84241,70.0
315,1.0,-2.4,-0.634165,0.0177,48.0,56.511112,0.0,62.0,5086.0,4333.0,1.0,63.4165,10.0
316,1.0,-2.4,-0.556921,0.0057,48.0,45.955555,0.0,15.0,4136.0,4336.0,1.0,55.6921,10.0
317,1.0,-2.4,-0.61331946,0.0102,48.0,54.2,0.0,28.0,4878.0,4333.0,1.0,61.331944,10.0
318,1.0,-2.4,-0.6425328,0.0174,48.0,57.944443,0.0,126.0,5215.0,4334.0,1.0,64.25328,30.0
319,1.0,-2.4,-0.64379454,0.0175,48.0,58.055557,0.0,92.0,5225.0,4335.0,1.0,64.379456,90.0
320,1.0,-2.4,-0.6370794,0.0177,48.0,57.555557,0.0,124.0,5180.0,4334.0,1.0,63.70794,30.0
321,1.0,-2.4,-0.640773,0.0175,48.0,57.644444,0.0,142.0,5188.0,4334.0,1.0,64.0773,70.0
322,1.0,-2.4,-0.6188865,0.0177,48.0,55.644444,0.0,70.0,5008.0,4334.0,1.0,61.88865,50.0
323,1.0,-2.4,-0.6260325,0.0176,48.0,57.0,0.0,91.0,5130.0,4335.0,1.0,62.60325,30.0
324,1.0,-2.4,-0.61678433,0.0108,48.0,55.244446,0.0,30.0,4972.0,4336.0,1.0,61.678436,30.0
325,1.0,-2.4,-0.6195805,0.0178,48.0,56.422222,0.0,112.0,5078.0,4335.0,1.0,61.95805,50.0
326,1.0,-2.4,-0.6220591,0.0176,48.0,56.577778,0.0,107.0,5092.0,4336.0,1.0,62.205914,50.0
327,1.0,-2.4,-0.6209231,0.0177,48.0,56.22222,0.0,77.0,5060.0,4335.0,1.0,62.09231,90.0
328,1.0,-2.4,-0.6195831,0.0176,48.0,56.211113,0.0,122.0,5059.0,4336.0,1.0,61.95831,30.0
329,1.0,-2.4,-0.616514,0.0176,48.0,56.177776,0.0,53.0,5056.0,4335.0,1.0,61.6514,90.0
330,1.0,-2.4,-0.61510277,0.0177,48.0,55.733334,0.0,134.0,5016.0,4335.0,1.0,61.510277,70.0
331,1.0,-2.4,-0.6147012,0.0177,48.0,55.97778,0.0,110.0,5038.0,4335.0,1.0,61.470123,30.0
332,1.0,-2.4,-0.6262969,0.0176,48.0,56.944443,0.0,118.0,5125.0,4335.0,1.0,62.62969,90.0
333,1.0,-2.4,-0.6249405,0.0176,48.0,56.933334,0.0,128.0,5124.0,4335.0,1.0,62.49405,90.0
334,1.0,-2.4,-0.6267117,0.0177,48.0,56.7,0.0,130.0,5103.0,4335.0,1.0,62.671173,70.0
335,1.0,-2.4,-0.6182365,0.0179,48.0,56.41111,0.0,82.0,5077.0,4335.0,1.0,61.82365,90.0
336,1.0,-2.4,-0.61904997,0.0177,48.0,56.155556,0.0,88.0,5054.0,4335.0,1.0,61.905,10.0
337,1.0,-2.4,-0.6244791,0.0175,48.0,56.7,0.0,132.0,5103.0,4336.0,1.0,62.447914,30.0
338,1.0,-2.4,-0.6123041,0.0177,48.0,55.433334,0.0,124.0,4989.0,4335.0,1.0,61.23041,30.0
339,1.0,-2.4,-0.6194506,0.0176,48.0,55.88889,0.0,113.0,5030.0,4335.0,1.0,61.94506,70.0
340,1.0,-2.4,-0.60784125,0.0093,48.0,54.0,0.0,25.0,4860.0,4335.0,1.0,60.784126,10.0
341,1.0,-2.4,-0.61428016,0.0177,48.0,55.61111,0.0,59.0,5005.0,4335.0,1.0,61.428017,30.0
342,1.0,-2.4,-0.619575,0.0177,48.0,56.233334,0.0,95.0,5061.0,4336.0,1.0,61.9575,70.0
343,1.0,-2.4,-0.61375666,0.0176,48.0,55.533333,0.0,133.0,4998.0,4335.0,1.0,61.375668,10.0
344,1.0,-2.4,-0.6187892,0.0176,48.0,55.72222,0.0,124.0,5015.0,4335.0,1.0,61.87892,90.0
345,1.0,-2.4,-0.6210544,0.0177,48.0,55.755554,0.0,108.0,5018.0,4335.0,1.0,62.10544,70.0
346,1.0,-2.4,-0.6101371,0.0101,48.0,54.766666,0.0,28.0,4929.0,4335.0,1.0,61.01371,30.0
347,1.0,-2.4,-0.6203281,0.0177,48.0,56.11111,0.0,106.0,5050.0,4335.0,1.0,62.032814,30.0
348,1.0,-2.4,-0.6226003,0.0176,48.0,56.166668,0.0,61.0,5055.0,4335.0,1.0,62.260033,30.0
349,1.0,-2.4,-0.62031215,0.0176,48.0,55.9,0.0,110.0,5031.0,4335.0,1.0,62.031216,50.0
350,1.0,-2.4,-0.6196201,0.0177,48.0,55.844444,0.0,135.0,5026.0,4335.0,1.0,61.962006,90.0
351,1.0,-2.4,-0.6164641,0.0175,48.0,55.88889,0.0,188.0,5030.0,4335.0,1.0,61.646408,50.0
352,1.0,-2.4,-0.61312306,0.0177,48.0,55.788887,0.0,107.0,5021.0,4335.0,1.0,61.312305,70.0
353,1.0,-2.4,-0.6159816,0.0177,48.0,55.677776,0.0,80.0,5011.0,4336.0,1.0,61.59816,90.0
354,1.0,-2.4,-0.6019444,0.0099,48.0,53.22222,0.0,27.0,4790.0,4335.0,1.0,60.19444,70.0
355,1.0,-2.4,-0.6149244,0.0176,48.0,56.011112,0.0,90.0,5041.0,4335.0,1.0,61.49244,90.0
356,1.0,-2.4,-0.6187547,0.0176,48.0,55.533333,0.0,54.0,4998.0,4335.0,1.0,61.87547,30.0
357,1.0,-2.4,-0.54140055,0.006,48.0,44.633335,0.0,16.0,4017.0,4335.0,1.0,54.140053,10.0
358,1.0,-2.4,-0.50996244,0.005,48.0,40.011112,0.0,13.0,3601.0,4335.0,1.0,50.996246,10.0
359,1.0,-2.4,-0.48935017,0.0044,48.0,36.833332,0.0,11.0,3315.0,4335.0,1.0,48.935017,90.0
360,1.0,-2.4,-0.6011193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
361,-0.03000002,-0.8,-0.504336,0.0206,16.0,352.0,0.0,37.0,5632.0,729.0,1.0,50.4336,30.0
362,1.0,-2.05,-0.36787438,0.0028,41.0,25.670732,0.0,4.0,2105.0,3585.0,1.0,36.787437,10.0
363,1.0,-2.5,-0.69080853,0.0139,50.0,65.27778,0.0,39.0,5875.0,3965.0,1.0,69.08086,30.0
364,1.0,-2.8,-0.6970381,0.0178,56.0,61.22222,0.0,128.0,5510.0,4162.0,1.0,69.70381,90.0
365,1.0,-2.8,-0.69088507,0.0177,56.0,60.644444,0.0,61.0,5458.0,4312.0,1.0,69.08851,50.0
366,1.0,-2.8,-0.63253343,0.0061,56.0,51.988888,0.0,16.0,4679.0,4330.0,1.0,63.25334,90.0
367,1.0,-2.8,-0.57429075,0.0047,56.0,43.744446,0.0,12.0,3937.0,4331.0,1.0,57.429073,10.0
368,1.0,-2.8,-0.6457872,0.0078,56.0,54.055557,0.0,21.0,4865.0,4329.0,1.0,64.57872,10.0
369,1.0,-2.8,-0.67355746,0.0084,56.0,57.966667,0.0,22.0,5217.0,4330.0,1.0,67.35574,30.0
370,1.0,-2.8,-0.69113195,0.0176,56.0,61.18889,0.0,118.0,5507.0,4327.0,1.0,69.1132,10.0
371,1.0,-2.8,-0.69063324,0.0175,56.0,60.733334,0.0,59.0,5466.0,4330.0,1.0,69.063324,90.0
372,1.0,-2.8,-0.68864024,0.0177,56.0,60.488888,0.0,56.0,5444.0,4329.0,1.0,68.86402,50.0
373,1.0,-2.8,-0.6888855,0.0177,56.0,60.5,0.0,104.0,5445.0,4328.0,1.0,68.88855,10.0
374,1.0,-2.8,-0.599275,0.0063,56.0,47.3,0.0,16.0,4257.0,4330.0,1.0,59.9275,30.0
375,1.0,-2.8,-0.5506003,0.0044,56.0,40.055557,0.0,11.0,3605.0,4330.0,1.0,55.06003,90.0
376,1.0,-2.8,-0.67921525,0.0176,56.0,58.8,0.0,75.0,5292.0,4329.0,1.0,67.921524,90.0
377,1.0,-2.8,-0.6819925,0.0177,56.0,59.11111,0.0,118.0,5320.0,4327.0,1.0,68.19925,90.0
378,1.0,-2.8,-0.6753935,0.0175,56.0,58.18889,0.0,116.0,5237.0,4328.0,1.0,67.53935,90.0
379,1.0,-2.8,-0.64064157,0.0076,56.0,53.9,0.0,20.0,4851.0,4331.0,1.0,64.064156,70.0
380,1.0,-2.8,-0.66647947,0.0175,56.0,57.68889,0.0,110.0,5192.0,4328.0,1.0,66.64795,10.0
381,1.0,-2.8,-0.658959,0.0178,56.0,55.955555,0.0,123.0,5036.0,4331.0,1.0,65.8959,30.0
382,1.0,-2.8,-0.6431471,0.0095,56.0,53.288887,0.0,26.0,4796.0,4330.0,1.0,64.31471,10.0
383,1.0,-2.8,-0.69072104,0.0177,56.0,60.822224,0.0,115.0,5474.0,4330.0,1.0,69.072105,70.0
384,1.0,-2.8,-0.49712503,0.0058,56.0,32.166668,0.0,15.0,2895.0,4330.0,1.0,49.7125,50.0
385,1.0,-2.8,-0.69081324,0.0175,56.0,60.533333,0.0,60.0,5448.0,4330.0,1.0,69.08132,10.0
386,1.0,-2.8,-0.45050475,0.005,56.0,25.344444,0.0,13.0,2281.0,4330.0,1.0,45.050476,90.0
387,1.0,-2.8,-0.3861214,0.0029,56.0,15.611111,0.0,5.0,1405.0,4330.0,1.0,38.61214,10.0
388,1.0,-2.8,-0.39057156,0.0027,56.0,16.333334,0.0,5.0,1470.0,4330.0,1.0,39.057156,30.0
389,1.0,-2.8,-0.392725,0.0026,56.0,16.7,0.0,4.0,1503.0,4330.0,1.0,39.2725,30.0
390,1.0,-2.8,-0.40365624,0.0025,56.0,16.666666,0.0,3.0,1500.0,4330.0,1.0,40.365623,10.0
391,1.0,-2.25,-0.55845,0.0074,45.0,63.514286,0.0,19.0,4446.0,3367.0,1.0,55.845,30.0
392,1.0,-2.25,-0.31235686,0.0024,45.0,13.111111,0.0,2.0,1180.0,4235.0,1.0,31.235687,10.0
393,1.0,-2.25,-0.3266,0.0029,45.0,14.111111,0.0,5.0,1270.0,4234.0,1.0,32.66,30.0
394,1.0,-2.25,-0.29803562,0.0025,45.0,11.222222,0.0,3.0,1010.0,4233.0,1.0,29.803562,30.0
395,1.0,-2.25,-0.3067667,0.0026,45.0,12.2,0.0,4.0,1098.0,4235.0,1.0,30.676668,10.0
396,1.0,-2.25,-0.39189252,0.004,45.0,24.622223,0.0,10.0,2216.0,4235.0,1.0,39.18925,50.0
397,1.0,-1.35,-0.27261874,0.0034,27.0,33.62963,0.0,7.0,1816.0,2600.0,1.0,27.261875,30.0
398,1.0,-1.35,-0.2199391,0.0024,27.0,20.722221,0.0,2.0,1119.0,2600.0,1.0,21.99391,90.0
399,1.0,-2.15,-0.5874956,0.0076,43.0,65.07895,0.0,20.0,4946.0,3548.0,1.0,58.74956,30.0
400,1.0,-2.45,-0.6212442,0.0177,49.0,55.577778,0.0,64.0,5002.0,4155.0,1.0,62.12442,70.0
401,1.0,-2.45,-0.572216,0.0069,49.0,48.355556,0.0,18.0,4352.0,4267.0,1.0,57.2216,30.0
402,1.0,-2.45,-0.62120515,0.0176,49.0,54.955555,0.0,99.0,4946.0,4331.0,1.0,62.120514,50.0
403,1.0,-2.45,-0.6444883,0.0181,49.0,54.58889,0.0,127.0,4913.0,4331.0,1.0,64.44883,50.0
404,1.0,-2.45,-0.60940623,0.0178,49.0,54.166668,0.0,139.0,4875.0,4330.0,1.0,60.940624,10.0
405,1.0,-2.45,-0.6129789,0.0181,49.0,54.266666,0.0,130.0,4884.0,4330.0,1.0,61.297886,70.0
406,1.0,-2.45,-0.6214588,0.0179,49.0,54.566666,0.0,133.0,4911.0,4330.0,1.0,62.145885,90.0
407,1.0,-2.45,-0.62565595,0.0179,49.0,54.333332,0.0,123.0,4890.0,4330.0,1.0,62.565594,70.0
408,1.0,-2.45,-0.63076246,0.0182,49.0,54.0,0.0,127.0,4860.0,4331.0,1.0,63.07625,70.0
409,1.0,-2.45,-0.60010874,0.0179,49.0,54.61111,0.0,132.0,4915.0,4330.0,1.0,60.010876,70.0
410,1.0,-2.45,-0.635425,0.0179,49.0,53.88889,0.0,130.0,4850.0,4330.0,1.0,63.5425,10.0
411,1.0,-2.45,-0.61062944,0.0179,49.0,54.122223,0.0,146.0,4871.0,4330.0,1.0,61.062943,90.0
412,1.0,-2.45,-0.6357553,0.0179,49.0,54.377777,0.0,141.0,4894.0,4330.0,1.0,63.57553,50.0
413,1.0,-2.45,-0.62620085,0.0183,49.0,54.41111,0.0,131.0,4897.0,4331.0,1.0,62.620083,70.0
414,1.0,-2.45,-0.61664003,0.0179,49.0,54.333332,0.0,131.0,4890.0,4330.0,1.0,61.664,10.0
415,1.0,-2.45,-0.63567364,0.0178,49.0,54.644444,0.0,132.0,4918.0,4330.0,1.0,63.567364,10.0
416,1.0,-2.45,-0.61705446,0.0176,49.0,54.822224,0.0,147.0,4934.0,4331.0,1.0,61.705444,10.0
417,1.0,-2.45,-0.6120583,0.0176,49.0,54.31111,0.0,166.0,4888.0,4330.0,1.0,61.205826,10.0
418,1.0,-2.45,-0.612047,0.0177,49.0,54.4,0.0,141.0,4896.0,4330.0,1.0,61.2047,70.0
419,1.0,-2.45,-0.61017275,0.0176,49.0,54.122223,0.0,159.0,4871.0,4330.0,1.0,61.017277,10.0
420,1.0,-2.45,-0.6112373,0.0177,49.0,54.644444,0.0,160.0,4918.0,4330.0,1.0,61.12373,30.0
421,1.0,-2.45,-0.6041105,0.0179,49.0,53.988888,0.0,164.0,4859.0,4330.0,1.0,60.411045,70.0
422,1.0,-2.45,-0.6083719,0.0178,49.0,53.877777,0.0,138.0,4849.0,4332.0,1.0,60.837193,50.0
423,1.0,-2.45,-0.61183983,0.0179,49.0,54.211113,0.0,150.0,4879.0,4331.0,1.0,61.183983,90.0
424,1.0,-2.45,-0.61889917,0.0175,49.0,54.866665,0.0,138.0,4938.0,4330.0,1.0,61.88992,50.0
425,1.0,-2.45,-0.6198253,0.0176,49.0,55.322224,0.0,145.0,4979.0,4330.0,1.0,61.982533,50.0
426,1.0,-2.45,-0.61103153,0.0176,49.0,54.52222,0.0,131.0,4907.0,4331.0,1.0,61.103153,70.0
427,1.0,-2.45,-0.6163342,0.0175,49.0,54.966667,0.0,128.0,4947.0,4330.0,1.0,61.63342,70.0
428,1.0,-2.45,-0.61822915,0.0178,49.0,54.655556,0.0,149.0,4919.0,4330.0,1.0,61.822914,10.0
429,1.0,-2.45,-0.6182328,0.0176,49.0,54.61111,0.0,128.0,4915.0,4331.0,1.0,61.82328,50.0
430,1.0,-2.45,-0.6098451,0.0177,49.0,54.3,0.0,130.0,4887.0,4330.0,1.0,60.98451,70.0
431,1.0,-2.45,-0.602898,0.0178,49.0,53.377777,0.0,126.0,4804.0,4330.0,1.0,60.2898,50.0
432,1.0,-2.45,-0.6100371,0.0176,49.0,54.511112,0.0,123.0,4906.0,4331.0,1.0,61.003708,70.0
433,1.0,-2.45,-0.60795367,0.0179,49.0,54.2,0.0,123.0,4878.0,4330.0,1.0,60.79537,90.0
434,1.0,-2.45,-0.6199906,0.0175,49.0,55.27778,0.0,125.0,4975.0,4330.0,1.0,61.99906,90.0
435,1.0,-2.45,-0.6187624,0.0175,49.0,54.711113,0.0,133.0,4924.0,4330.0,1.0,61.876236,90.0
436,1.0,-2.45,-0.6171425,0.0175,49.0,54.744446,0.0,135.0,4927.0,4331.0,1.0,61.71425,50.0
437,1.0,-2.7,-0.6388384,0.0174,54.0,54.711113,0.0,136.0,4924.0,4332.0,1.0,63.88384,30.0
438,1.0,-2.7,-0.64323545,0.0177,54.0,55.133335,0.0,131.0,4962.0,4330.0,1.0,64.32355,50.0
